Timestamp,Transacao ID,Data,Valor,Bandeira,Banco Emissor,Mensagem Processamento,Status Transacao
2024-01-15 12:15:35,aa5e-acc6ecd340b9,1705320935308,10500,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:15:35,89f4-2308ec241703,1705320935240,5175,visa,Banco Bradescard S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:15:35,8183-faa06f4a3a93,1705320935081,14000,mastercard,CAIXA ECONOMICA FEDERAL,SUCESSO,PAID
2024-01-15 12:15:34,9f1d-f597932427a8,1705320934609,20000,mastercard,BANCO SANTANDER (BRASIL) S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:15:34,8a64-8e20883c2469,1705320934603,3990,visa,Banco Santander S.A.,SUCESSO,PAID
2024-01-15 12:15:34,a7ff-b3d1818d857d,1705320934472,6000,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:15:34,8b9e-a135ef2888fb,1705320934339,40988,mastercard,BANCO BRADESCARD S.A.,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:15:34,8223-487aea9fb608,1705320934254,2450,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:15:34,9805-fabe3620b056,1705320934045,4400,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:33,9299-d82651635a5e,1705320933498,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:15:33,b129-15bc8f0c633b,1705320933141,1990,mastercard,BANCO C6 SA,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:15:32,892c-6385806f938e,1705320932768,2750,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:15:32,8f19-b299986ff29f,1705320932624,100000,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:15:32,ace9-b444be18d57a,1705320932208,180000,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:15:31,a1d0-bb6c441167ce,1705320931767,200,visa,Banco do Brasil S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:15:31,9b18-5c07e2845f2e,1705320931663,495,visa,Mercado Pago Instituicao de Pagamento Ltda.,SUCESSO,PAID
2024-01-15 12:15:31,a86a-6466d6aadcf0,1705320931426,34752,visa,"Luizacred S.A. Sociedade de Credito, Financiamento e Investimento",NAO AUTORIZADA,DECLINED
2024-01-15 12:15:30,990c-1097fef4cd87,1705320930988,6600,elo,Pernambucanas Financiadora SA Cred Fin e,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:15:30,a269-caa96699f596,1705320930805,28400,visa,Banco Santander S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:15:30,9d11-7bf90209656d,1705320930761,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:15:29,b625-444c00e43886,1705320929413,86440,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:29,9642-85dd41a73d26,1705320929055,1990,mastercard,BANCO C6 SA,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:15:28,b1de-5bf6cced3626,1705320928916,2000,mastercard,CRED-SYSTEM ADMINISTRADORA DE,SUCESSO,PAID
2024-01-15 12:15:28,bcb2-b99d0bba19e7,1705320928845,63000,visa,Itau Unibanco Holding S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:15:28,9cc9-39c4f935f6d2,1705320928245,1990,mastercard,BANCO C6 SA,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:15:27,b5ed-a33492d65c30,1705320927931,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:15:27,8936-1fa2d7b10b01,1705320927748,13158,mastercard,"BANCO DO BRASIL, S.A.",NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:15:27,a39e-c3e1992fec96,1705320927615,5402,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:15:26,a710-53196857c0a4,1705320926757,5409,visa,Realize Credito Financiamento e Investimento S.A .,SUCESSO,PAID
2024-01-15 12:15:26,8777-016bce8a052a,1705320926753,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:15:26,b77e-406eb4757173,1705320926068,2994,visa,Banco Bradesco S.A.,QTDADE DE TENTATIVAS EXCEDIDAS - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:15:25,a740-3ab1b14e021a,1705320925823,300,visa,"Luizacred S.A. Sociedade de Credito, Financiamento e Investimento",SUCESSO,PAID
2024-01-15 12:15:25,9f69-9052d9158587,1705320925580,20234,visa,Neon Pagamentos S.A.,SUCESSO,PAID
2024-01-15 12:15:25,8d40-275fcd0d32bb,1705320925551,495,mastercard,BANCO INTER S.A.,SUCESSO,PAID
2024-01-15 12:15:25,b936-500d2523d68e,1705320925531,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:15:25,b6d6-f6f4914e68b4,1705320925506,9635,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:25,bd3b-02039b57b60a,1705320925373,14852,mastercard,BANCO CSF S/A,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:15:25,9b10-50bcd1bf4f18,1705320925038,5749,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:15:25,b065-7e1ed17c0e30,1705320925018,1750,mastercard,BANCO INTER S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:15:24,928f-79a42f8c021b,1705320924756,42348,mastercard,BANCO C6 SA,SUCESSO,PAID
2024-01-15 12:15:24,9529-b8a39d528ee1,1705320924704,1003200,visa,Banco Safra S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:15:24,8a31-07742d5227bc,1705320924137,48300,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:23,87a2-a47a17c2144d,1705320923494,15700,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:23,94ac-7ece2e584247,1705320923177,6600,mastercard,CRED-SYSTEM ADMINISTRADORA DE,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:15:22,b810-441fceef140b,1705320922831,705,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO EMISSOR DO CARTAO,DECLINED
2024-01-15 12:15:22,87d7-5df7fe1b6526,1705320922253,3801,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:21,b3a1-06b136fa709e,1705320921936,11741,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:21,a0ad-d135703411e8,1705320921340,28400,visa,Banco Santander S.A.,DESBLOQUEIE O CARTAO,DECLINED
2024-01-15 12:15:21,8c16-77432a067e99,1705320921162,4000,visa,Portoseg S.A. Credito Financiamento e Investimento,SUCESSO,PAID
2024-01-15 12:15:21,a90b-383ed5927861,1705320921086,700,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:20,9650-7098eb2f521f,1705320920999,100,visa,Pagseguro Internet S.A,SUCESSO,PAID
2024-01-15 12:15:20,9489-7d61c9537cce,1705320920789,100,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:15:20,8740-13aa05faa506,1705320920675,3990,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:20,b148-b00cce3fee6b,1705320920058,22340,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:20,a7d4-1fa4686e1b43,1705320920021,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:15:19,b065-806b35bed4c4,1705320919898,6000,visa,Banco Bradesco S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:15:19,a78a-dc225456e704,1705320919634,100,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:15:19,adc7-28db6941ccae,1705320919595,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:15:19,ba6d-cebeee692647,1705320919182,10410,mastercard,BANCO CSF S/A,SUCESSO,PAID
2024-01-15 12:15:18,b9eb-526449d7723b,1705320918684,100,elo,Facta Financeira SA Credito Finan e Inve,SUCESSO,PAID
2024-01-15 12:15:18,bc9b-bc68797c9214,1705320918331,21900,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:15:17,8d46-2e9df018e624,1705320917564,19700,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:15:16,b33e-4b547c349cf3,1705320916178,90466,mastercard,BANCO ORIGINAL,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:15:16,b6ac-ed9ecb335833,1705320916166,4990,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:14,9be8-3297eb1e9f89,1705320914650,10706,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:15:14,8de7-186b0259bdf9,1705320914538,495,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:14,86c9-65abab80d930,1705320914523,13772,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA,DECLINED
2024-01-15 12:15:13,aeb0-2fb094acd20b,1705320913951,232320,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:13,99c8-8a3af41f9beb,1705320913526,62094,mastercard,BANCO PAN SA,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:15:12,a1e0-a3d3be561c45,1705320912090,8900,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:11,bc92-d9a700f8819a,1705320911357,31770,visa,Banco Santander S.A.,SUCESSO,PAID
2024-01-15 12:15:11,8243-74cfa66f79b4,1705320911266,9990,visa,Banco Bradesco S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:15:09,82d0-15e0ac9069b1,1705320909012,550,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:15:08,bd49-d9e3b8aac763,1705320908971,5500,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:15:08,9aec-e5cfbb86e799,1705320908301,12631,mastercard,BANCO COOPERATIVO SICOOB S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:15:08,b0be-156c066e7dff,1705320908209,30707,elo,Pernambucanas Financiadora SA Cred Fin e,SUCESSO,PAID
2024-01-15 12:15:07,a54d-36664f53fb1a,1705320907898,7200,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:15:06,be69-e3673108dfb8,1705320906904,20424,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:15:06,988d-4f1233139806,1705320906814,29880,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:15:05,8529-928755c5fe06,1705320905981,983,mastercard,BANCO INTER S.A.,SUCESSO,PAID
2024-01-15 12:15:05,be68-243f692262b1,1705320905877,300,visa,Caixa Economica Federal,SUCESSO,PAID
2024-01-15 12:15:05,a5e4-fbdf4f37cb00,1705320905873,495,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:15:05,90e4-412b3062f7f9,1705320905692,16802,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:15:05,930e-4e58c2f836d4,1705320905377,1200,elo,Caixa Economica Federal,SUCESSO,PAID
2024-01-15 12:15:05,a268-efee70b5723f,1705320905311,4200,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:04,a18e-cec5e3352a4e,1705320904618,3000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:04,8f14-f17e0a464f77,1705320904457,29880,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:15:04,a9cf-61263af6c8bf,1705320904332,12000,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:15:04,9aaf-2f799afcade0,1705320904242,7800,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:03,9a6a-1f24cc7c4bbc,1705320903416,500,visa,Pagseguro Internet S.A,SUCESSO,PAID
2024-01-15 12:15:03,ba79-f93c99f46d9e,1705320903159,21412,elo,Pernambucanas Financiadora SA Cred Fin e,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:15:03,a7a3-74db533e79bd,1705320903138,1070600,mastercard,PAGSEGURO INTERNET LTDA,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:15:03,8a3a-9cefb60dfa14,1705320903026,6089,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:02,a740-0ad57a3f1719,1705320902598,300,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:02,8ba3-a842d8c9ebcb,1705320902357,55189,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:15:01,89c1-907094ae672f,1705320901487,495,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:01,87c6-00461d58413c,1705320901249,1000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:01,a90a-0fcac67cf0a5,1705320901039,3000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:01,bb59-662137e12c67,1705320901038,495,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:15:01,b8ff-fe5c009a9949,1705320901026,495,visa,Banco XP S.A.,SUCESSO,PAID
2024-01-15 12:15:00,b908-b664141af745,1705320900685,1241100,mastercard,PAGSEGURO INTERNET LTDA,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:15:00,a35c-cba2bc958492,1705320900610,15000,visa,Mercado Pago Instituicao de Pagamento Ltda.,SUCESSO,PAID
2024-01-15 12:14:59,a56a-9da33d749295,1705320899650,15900,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:14:59,87ab-d815eeca6a1e,1705320899463,6600,elo,Caixa Economica Federal,SUCESSO,PAID
2024-01-15 12:14:59,89b8-e7491028bd5d,1705320899435,517450,mastercard,BANCO C6 SA,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:14:59,9744-4b1bd8a38ec6,1705320899351,7450,mastercard,BANCO COOPERATIVO SICOOB S.A.,SUCESSO,PAID
2024-01-15 12:14:59,805b-d67d3d669133,1705320899014,3500,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:14:58,a778-fd8a0b56938f,1705320898820,9900,mastercard,BANCO PAN SA,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:58,babd-87931b627729,1705320898493,18048,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:14:58,a09f-88372d79f419,1705320898159,495,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:14:58,bb0a-c635c864d332,1705320898115,495,visa,Itau Unibanco Holding S.A.,QTDADE DE TENTATIVAS EXCEDIDAS - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:57,94b6-eb8b8e32aa37,1705320897324,495,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:57,b903-c03588d57726,1705320897200,495,mastercard,BANCO C6 SA,SUCESSO,PAID
2024-01-15 12:14:57,b2d1-6cef98c330c8,1705320897163,28400,visa,Banco Santander S.A.,DESBLOQUEIE O CARTAO,DECLINED
2024-01-15 12:14:56,b649-27a8f9561f53,1705320896864,9130,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:56,bec5-805e642f06d7,1705320896781,60470,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:56,a7e1-2eabc320ba2e,1705320896766,22680,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:14:55,9f8a-293217f2ea78,1705320895614,1390,elo,Pernambucanas Financiadora SA Cred Fin e,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:55,8bba-76960706b299,1705320895352,7680,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:55,9215-c2c8c3a8ad31,1705320895039,15789,mastercard,INDUSTRIAL AND COMMERCIAL BANK,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:54,8c82-c5551965d7b0,1705320894321,17296,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:14:54,96c3-2c93c587bfd9,1705320894270,2994,visa,Banco Santander S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:14:53,a0f5-c4985a45a00a,1705320893678,14852,mastercard,BANCO CSF S/A,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:14:53,95fa-a27762a9963e,1705320893319,1990,mastercard,BANCO C6 SA,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:14:52,84e1-807d4841f4a2,1705320892507,200,visa,"TD Bank, National Association",TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:52,b0d8-8d2d45d312c0,1705320892274,19851,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:14:51,b43d-377b6cd7c511,1705320891132,5990,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA,DECLINED
2024-01-15 12:14:51,9c97-7d1cefc1b014,1705320891035,8279,visa,"Banco Pan, S.A.",NAO AUTORIZADA,DECLINED
2024-01-15 12:14:49,be76-c1aa1d13797c,1705320889780,1990,mastercard,BANCO C6 SA,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:14:49,aad6-2784851e2e9d,1705320889669,1450,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:14:49,9d17-503584cdfc62,1705320889160,1399,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:49,9602-997c1edb28ea,1705320889029,11000,visa,Banco do Brasil S.A.,NAO AUTORIZADA,DECLINED
2024-01-15 12:14:48,9b73-d0e34b75b6ab,1705320888572,1990,mastercard,BANCO BRADESCO S.A.,TRANSACAO NAO PERMITIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:48,a405-970f068cebd1,1705320888010,49617,mastercard,"WILL FINANCEIRA S.A. CREDITO,",NAO AUTORIZADA,DECLINED
2024-01-15 12:14:47,beba-6dbcaa6bb3d2,1705320887854,180000,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:47,87cf-16c166e7578c,1705320887543,41320,visa,Banco do Brasil S.A.,SUCESSO,PAID
2024-01-15 12:14:46,8a15-55e6463150b8,1705320886034,2450,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:45,9237-a96433dbd919,1705320885810,28440,visa,Banco Bradescard S.A.,CONTATE A CENTRAL DO SEU CARTAO,DECLINED
2024-01-15 12:14:45,b2b0-fd824c0c4373,1705320885594,1241100,elo,Caixa Economica Federal,TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:44,bda0-36784e3c79b0,1705320884816,10410,mastercard,BANCO CSF S/A,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:14:44,bc9b-76fe923d49cc,1705320884072,5230,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:44,99db-35d830240533,1705320884053,14903,visa,Itau Unibanco Holding S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:43,8608-62a202f2ffdc,1705320883913,14526,mastercard,"MIDWAY S.A. - CREDITO, FINANCI",SUCESSO,PAID
2024-01-15 12:14:43,86ce-9e1b93ddaf20,1705320883695,19860,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:43,b207-09ab4d6efaf8,1705320883533,4900,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:42,a9e9-3898ea2092e6,1705320882724,2399,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:42,84d0-b73fff33d67c,1705320882445,5499,mastercard,BANCO INTER S.A.,SUCESSO,PAID
2024-01-15 12:14:41,a949-4e4d5f5fc24b,1705320881954,11497,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:41,962e-aa9670a9da43,1705320881888,300,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:41,8d44-ceb61447c974,1705320881558,300,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:14:41,b9ef-e02fc1568798,1705320881391,300,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:41,8740-e88ecd4bf2b1,1705320881098,15000,elo,Banco Bradesco SA,SUCESSO,PAID
2024-01-15 12:14:40,a791-5f9a88fc9d26,1705320880785,8800,mastercard,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID
2024-01-15 12:14:40,bf65-b070fb471329,1705320880291,3000,mastercard,BANCO C6 SA,SUCESSO,PAID
2024-01-15 12:14:39,9293-4c2b9210ef74,1705320879810,31047,mastercard,BANCO CSF S/A,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:14:39,99d7-146364fa51f5,1705320879771,5000,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:38,919c-80dc27e7e531,1705320878913,2000,visa,Portoseg S.A. Credito Financiamento e Investimento,SUCESSO,PAID
2024-01-15 12:14:38,850e-41a0adf5bf26,1705320878851,71484,mastercard,ITAU UNIBANCO S.A.,SUCESSO,PAID
2024-01-15 12:14:38,8ad5-9d8c78a07a0b,1705320878781,1990,elo,Banco Bradesco SA,TRANSACAO NAO PERMITIDA PARA O CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:37,967d-f5a6b23a94ac,1705320877417,14278,mastercard,BANCO COOPERATIVO SICOOB S.A.,SUCESSO,PAID
2024-01-15 12:14:36,9608-fdffdeea60be,1705320876148,34990,visa,Itau Unibanco Holding S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:32,8f39-f6f14d236220,1705320872796,34490,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:30,b17c-97b7cdf56bc6,1705320870720,2000,mastercard,SUPER PAGAMENTOS E ADMINISTRAC,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:30,9a93-13e507eb56ce,1705320870104,180000,mastercard,ITAU UNIBANCO S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:30,8319-0b5feb9ec34a,1705320870047,6280,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:28,a7d3-339a730580dc,1705320868876,100,mastercard,DATA CENTER INCORPORATED,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:28,ae9b-5c61882cf1af,1705320868479,100,mastercard,DATA CENTER INCORPORATED,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:28,a560-8845d235561e,1705320868313,19204,mastercard,BANCO SANTANDER (BRASIL) S.A.,SUCESSO,PAID
2024-01-15 12:14:28,9463-e6da3bbb2398,1705320868076,43539,visa,Banco do Brasil S.A.,CONTATE A CENTRAL DO SEU CARTAO - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:27,802a-92b7a2c184e4,1705320867729,12300,visa,Confederacao Nacional das Cooperativas Centrais Unicred LTDA - Unicred do Brasil,SUCESSO,PAID
2024-01-15 12:14:27,9464-0fc4b0a074dd,1705320867180,21774,elo,Pernambucanas Financiadora SA Cred Fin e,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:27,90f0-b29f9d8525d6,1705320867049,18515,visa,"TD Bank, National Association",TRANSACAO INVALIDA - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:26,ae85-27ea3130e018,1705320866920,495,mastercard,"BANCO DO BRASIL, S.A.",SUCESSO,PAID
2024-01-15 12:14:26,9d36-3f34154bd11a,1705320866261,100,mastercard,DATA CENTER INCORPORATED,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:25,8bb1-bb470a7599a9,1705320865839,13965,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:25,a52f-be97e42bde55,1705320865570,9999,mastercard,NU PAGAMENTOS SA,NAO AUTORIZADA - TENTE NOVAMENTE USANDO AUTENTICACAO,DECLINED
2024-01-15 12:14:25,968d-f9c28ce2a3ed,1705320865541,3790,visa,Banco Bradesco S.A.,SUCESSO,PAID
2024-01-15 12:14:25,81b8-45676ab2f20e,1705320865448,11700,visa,Banco do Brasil S.A.,NAO AUTORIZADO PELO PAGSEGURO,DECLINED
2024-01-15 12:14:24,9711-1e6631c71667,1705320864842,411970,elo,Caixa Economica Federal,SUCESSO,PAID
2024-01-15 12:14:24,9052-9ab1eb6f1720,1705320864780,9800,mastercard,NU PAGAMENTOS SA,SUCESSO,PAID
2024-01-15 12:14:24,a746-838901f911ec,1705320864500,25212,mastercard,BANCO COOPERATIVO SICOOB S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:14:24,a8ce-76465d4d4803,1705320864252,2100,visa,Itau Unibanco Holding S.A.,SUCESSO,PAID
2024-01-15 12:14:24,ba34-d6282fe045ed,1705320864231,7825,mastercard,"BANCO DO BRASIL, S.A.",QTDADE DE TENTATIVAS EXCEDIDAS - NAO TENTE NOVAMENTE,DECLINED
2024-01-15 12:14:24,9b2e-5cf8ecd5e8fb,1705320864210,1486,mastercard,BANCO SANTANDER (BRASIL) S.A.,VERIFIQUE OS DADOS DO CARTAO,DECLINED
2024-01-15 12:14:23,871c-12fe628a1f7d,1705320863984,1488,mastercard,BANCO SANTANDER (BRASIL) S.A.,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
2024-01-15 12:14:23,bb9d-c373e2a89fc4,1705320863386,6155,mastercard,BANCO ORIGINAL,NAO AUTORIZADA - TENTE NOVAMENTE MAIS TARDE,DECLINED
